总科,Superfamily,Superfamily author,科,Family,Family Author,亚科,Subfamily,Subfamily Author,族,Tribe,Tribe Author,属,Genus,Genus Author,亚属,Subgenus,Author,种,Species,Species Author,synonyms,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",翠灰蝶属,Neozephyrus,"Sibatani & Ito, 1942",,,,闪光翠灰蝶,Neozephyrus coruscans,"(Leech, 1894)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",翠灰蝶属,Neozephyrus,"Sibatani & Ito, 1942",,,,杜翠灰蝶,Neozephyrus dubernardi,"(Riley, 1939)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",翠灰蝶属,Neozephyrus,"Sibatani & Ito, 1942",,,,素翠灰蝶,Neozephyrus suroia,"Tytler, 1915",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,金灰蝶,Chrysozephyrus smaragdina,"(Bremer, 1861)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,云南金灰蝶,Chrysozephyrus yunnanensis,"(Howarth, 1957)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,康定金灰蝶,Chrysozephyrus tatsienluensis,"(Murayama, 1955)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,西风金灰蝶,Chrysozephyrus nishikaze,"(Araki & Sibatani, 1941)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,都金灰蝶,Chrysozephyrus duma,"(Hewitson, 1869)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,蓝都金灰蝶,Chrysozephyrus dumoides,"(Tytler, 1915)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,秦岭金灰蝶,Chrysozephyrus kimurai,"Koiwaya, 2002",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,盈金灰蝶,Chrysozephyrus inthanonensis,"Murayama & Kimura, 1990",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,萨金灰蝶,Chrysozephyrus sakula,"Sugiyama, 1992",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,高氏金灰蝶,Chrysozephyrus gaoi,"Koiwaya, 1993",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,林氏金灰蝶,Chrysozephyrus linae,"Koiwaya, 1993",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,幽斑金灰蝶,Chrysozephyrus zoa,"(de Nicéville, 1889)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,宽缘金灰蝶,Chrysozephyrus marginatus,"(Howarth, 1957)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,腰金灰蝶,Chrysozephyrus yoshikoae,"Koiwaya, 1993",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,耀金灰蝶,Chrysozephyrus brillantinus,"(Staudinger, 1887)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,淡金灰蝶,Chrysozephyrus haradai,"Koiwaya, 2000",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,锡金金灰蝶,Chrysozephyrus sikkimensis,"(Howarth, 1957)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,巴山金灰蝶,Chrysozephyrus fujiokai,"Koiwaya, 2000",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,糊金灰蝶,Chrysozephyrus okamurai,"Koiwaya, 2000",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,江崎金灰蝶,Chrysozephyrus esakii,"(Sonan, 1940)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,条纹金灰蝶,Chrysozephyrus vittatus,"(Tytler, 1915)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,加布雷金灰蝶,Chrysozephyrus kabrua,"(Tytler, 1915)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,黑角金灰蝶,Chrysozephyrus nigroapicalis,"(Howarth, 1957)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,色金灰蝶,Chrysozephyrus setohi,"Koiwaya, 1996",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,清水金灰蝶,Chrysozephyrus shimizui,"Yoshino, 1997",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,闪光金灰蝶,Chrysozephyrus scintillans,"(Leech, 1894)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,瓦金灰蝶,Chrysozephyrus watsoni,"(Evans, 1927)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,天目山金灰蝶,Chrysozephyrus tiemushanus,"Shir?zu & Yamamoto, 1956",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,苏金灰蝶,Chrysozephyrus souleana,"(Riley, 1939)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,裂斑金灰蝶,Chrysozephyrus disparatus,"(Howarth, 1957)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,娆娆金灰蝶,Chrysozephyrus rarasanus,"(Matsumura, 1939)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,久松金灰蝶,Chrysozephyrus hisamatsusanus,"(Nagami & Ishiga, 1937)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,台湾金灰蝶,Chrysozephyrus splendidulus,"Murayama, 1965",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,埔里金灰蝶,Chrysozephyrus yuchingkinus,"Murayama & Shimonoya, 1960",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",金灰蝶属,Chrysozephyrus,"Shir?zu & Yamamoto, 1956",,,,铁稠金灰蝶,Chrysozephyrus teisoi,"(Sonan, 1941) (？)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",铂金灰蝶属,Shirozuozephyrus,"Koiwaya, 2007",,,,帕铂金灰蝶,Shirozuozephyrus paona,"(Tytler, 1915)",Chrysozephyrus paona,帕金灰蝶
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",铂金灰蝶属,Shirozuozephyrus,"Koiwaya, 2007",,,,雷公山铂金灰蝶,Shirozuozephyrus leigongshanensis,"(Chou & Li, 1994)",Chrysozephyrus leigongshanensis,雷公山金灰蝶
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",喀金灰蝶属,Kawazoeozephyrus,"Koiwaya, 2007",,,,缪斯喀金灰蝶,Kawazoeozephyrus mushaellus,"(Matsumura, 1938)",Chrysozephyrus mushaellus,缪斯金灰蝶
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",铁金灰蝶属,Thermozephyrus,"Koiwaya, 2007",,,,白底铁金灰蝶,Thermozephyrus ataxus,"(Westwood, [1851])",Chrysozephyrus ataxus,白底金灰蝶
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",铁金灰蝶属,Thermozephyrus,"Koiwaya, 2007",,,,衬白铁金灰蝶,Thermozephyrus lingi,"(Okano & Ohkura, 1969)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,艳灰蝶,Favonius orientalis,"(Murray, 1875)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,里奇艳灰蝶,Favonius leechi,"(Riley, 1939)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,翠艳灰蝶,Favonius taxila,"(Bremer, 1861)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,考艳灰蝶,Favonius korshunovi,"Dubatolov & Sergeyev, 1982",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,渡边艳灰蝶,Favonius watanabei,"Koiwaya, 2002",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,亲艳灰蝶,Favonius cognatus,"(Staudinger, 1892)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,超艳灰蝶,Favonius ultramarinus,"(Fixsen, 1887)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",艳灰蝶属,Favonius,"Sibatani & Ito, 1942",,,,萨艳灰蝶,Favonius saphirinus,"(Staudinger, 1887)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",柴谷灰蝶属,Sibataniozephyrus,"Inomata, 1986",,,,台湾柴谷灰蝶,Sibataniozephyrus kuafui,"Hsu & Lin, 1994",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",线灰蝶族,Theclini,"Swainson, 1831",柴谷灰蝶属,Sibataniozephyrus,"Inomata, 1986",,,,贵州柴谷灰蝶,Sibataniozephyrus lijinae,"Hsu, 1995",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,百娆灰蝶,Arhopala bazala,"(Hewitson, 1862)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,日本娆灰蝶,Arhopala japonica,"(Murray, 1875)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,娥娆灰蝶,Arhopala eumolphus,"(Cramer, [1780])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,海蓝娆灰蝶,Arhopala hellenore,"Doherty, 1889",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,翠袖娆灰蝶,Arhopala hellenoroides,"Chou & Gu, 1994",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,齿翅娆灰蝶,Arhopala rama,"(Kollar, [1844])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,小娆灰蝶,Arhopala paramuta,"(de Nicéville, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,琼岛娆灰蝶,Arhopala qiongdaoensis,"Chou & Gu, 1994",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,婀伊娆灰蝶,Arhopala aida,"de Nicéville, 1889",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,无尾娆灰蝶,Arhopala arvina,"(Hewitson, 1863)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,酒娆灰蝶,Arhopala oenea,"(Hewitson, 1869)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,银链娆灰蝶,Arhopala pseudocentaurus,"Doubleday, 1847",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,缅甸娆灰蝶,Arhopala birmana,"(Moore, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,奇娆灰蝶,Arhopala comica,"de Nicéville, 1900",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,佩娆灰蝶,Arhopala perimuta,"(Moore, [1858])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,拨娆灰蝶,Arhopala bazaloides,"(Hewitson, 1878)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,帝娆灰蝶,Arhopala dispar,"Riley & Godfrey, 1921",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",娆灰蝶属,Arhopala,"Boisduval, 1832",,,,罗氏娆灰蝶,Arhopala luoi,"Gu & Wang, 1997",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",塔灰蝶属,Thaduka,"Moore, [1879]",,,,塔灰蝶,Thaduka multicaudata,"Moore, [1879]",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",玛灰蝶属,Mahathala,"Moore, 1878",,,,玛灰蝶,Mahathala ameria,"(Hewitson, 1862)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",玛灰蝶属,Mahathala,"Moore, 1878",,,,婀玛灰蝶,Mahathala ariadeva,"Fruhstorfer, 1908",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",俳灰蝶属,Panchala,"Moore, 1882",,,,俳灰蝶,Panchala ganesa,"(Moore, [1858])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",俳灰蝶属,Panchala,"Moore, 1882",,,,黑俳灰蝶,Panchala paraganesa,"(de Nicéville, 1882)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",俳灰蝶属,Panchala,"Moore, 1882",,,,碧俳灰蝶,Panchala birmana,"Moore, [1884]",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",俳灰蝶属,Panchala,"Moore, 1882",,,,畸俳灰蝶,Panchala aberrans,"(de Nicéville, [1889])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",俳灰蝶属,Panchala,"Moore, 1882",,,,阿俳灰蝶,Panchala ammonides,"(Doherty, 1891)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,锁铠花灰蝶,Flos asoka,"(de Nicéville, [1884])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,中华花灰蝶,Flos chinensis,"(C. & R. Felder, [1865])",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,爱睐花灰蝶,Flos areste,"(Hewitson, 1862)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,迪花灰蝶,Flos diardi,"(Hewitson, 1862)",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,阿花灰蝶,Flos adriana,"de Nicéville, [1883]",,
灰蝶总科,Lycaenidea,,灰蝶科,Lycaenidae,"Leach, 1815",线灰蝶亚科,Theclinae,"Swainson, 1831",娆灰蝶族,Arhopalini,"Bingham, 1907",花灰蝶属,Flos,"Doherty, 1889",,,,滇花灰蝶,Flos yunnanensis,"Wang & Fan, 2002",,
